name,variant
Contig126.1v1,"Contig126.1,Contig126.1v1,Contig126.1i1,Contig126.1i2"
Contig126.1i1,"Contig126.1,Contig126.1v1,Contig126.1i1,Contig126.1i2"
Contig126.1i2,"Contig126.1,Contig126.1v1,Contig126.1i1,Contig126.1i2"
Contig127.1,Contig127.1
Contig128.0,Contig128.0
Contig128.1,"Contig128.1,Contig128.1i1,Contig128.1i1v1"
Contig128.1i1,"Contig128.1,Contig128.1i1,Contig128.1i1v1"
Contig128.1i1v1,"Contig128.1,Contig128.1i1,Contig128.1i1v1"
Contig129.0,"Contig129.0,Contig129.0v1,Contig129.0v2,Contig129.0v3,Contig129.0v4,Contig129.0v5"
Contig129.0v1,"Contig129.0,Contig129.0v1,Contig129.0v2,Contig129.0v3,Contig129.0v4,Contig129.0v5"
Contig129.0v2,"Contig129.0,Contig129.0v1,Contig129.0v2,Contig129.0v3,Contig129.0v4,Contig129.0v5"
Contig129.0v3,"Contig129.0,Contig129.0v1,Contig129.0v2,Contig129.0v3,Contig129.0v4,Contig129.0v5"
Contig129.0v4,"Contig129.0,Contig129.0v1,Contig129.0v2,Contig129.0v3,Contig129.0v4,Contig129.0v5"
Contig129.0v5,"Contig129.0,Contig129.0v1,Contig129.0v2,Contig129.0v3,Contig129.0v4,Contig129.0v5"
Contig129.1,Contig129.1
Contig130.0,Contig130.0
Contig130.1,Contig130.1
Contig131.0,Contig131.0
Contig131.1,"Contig131.1,Contig131.1v1"
Contig131.1v1,"Contig131.1,Contig131.1v1"
Contig132.0,"Contig132.0,Contig132.0i1"
Contig132.0i1,"Contig132.0,Contig132.0i1"
Contig132.1,Contig132.1
Contig133.0,"Contig133.0,Contig133.0i2,Contig133.0i3,Contig133.0i1"
Contig133.0i2,"Contig133.0,Contig133.0i2,Contig133.0i3,Contig133.0i1"
Contig133.0i3,"Contig133.0,Contig133.0i2,Contig133.0i3,Contig133.0i1"
Contig133.0i1,"Contig133.0,Contig133.0i2,Contig133.0i3,Contig133.0i1"
Contig134.0.0,"Contig134.0.0,Contig134.0.0i1"
Contig134.0.0i1,"Contig134.0.0,Contig134.0.0i1"
Contig134.1,"Contig134.1,Contig134.1i1,Contig134.1i2"
Contig134.1i1,"Contig134.1,Contig134.1i1,Contig134.1i2"
Contig134.1i2,"Contig134.1,Contig134.1i1,Contig134.1i2"
Contig135.1,"Contig135.1,Contig135.1v1"
Contig135.1v1,"Contig135.1,Contig135.1v1"
Contig136.0.0,Contig136.0.0
Contig136.0.1,"Contig136.0.1,Contig136.0.1v1"
Contig136.0.1v1,"Contig136.0.1,Contig136.0.1v1"
Contig136.1,Contig136.1
Contig137.0,Contig137.0
Contig137.1,"Contig137.1,Contig137.1i1v1,Contig137.1i1v2,Contig137.1i2,Contig137.1i1"
Contig137.1i1v1,"Contig137.1,Contig137.1i1v1,Contig137.1i1v2,Contig137.1i2,Contig137.1i1"
Contig137.1i1v2,"Contig137.1,Contig137.1i1v1,Contig137.1i1v2,Contig137.1i2,Contig137.1i1"
Contig137.1i2,"Contig137.1,Contig137.1i1v1,Contig137.1i1v2,Contig137.1i2,Contig137.1i1"
Contig137.1i1,"Contig137.1,Contig137.1i1v1,Contig137.1i1v2,Contig137.1i2,Contig137.1i1"
Contig138.0,"Contig138.0,Contig138.0v1,Contig138.0v2"
Contig138.0v1,"Contig138.0,Contig138.0v1,Contig138.0v2"
Contig138.0v2,"Contig138.0,Contig138.0v1,Contig138.0v2"
Contig138.1,"Contig138.1,Contig138.1i1"
Contig138.1i1,"Contig138.1,Contig138.1i1"
Contig139.1,"Contig139.1,Contig139.1i1"
Contig139.1i1,"Contig139.1,Contig139.1i1"
Contig141.0,"Contig141.0,Contig141.0i1,Contig141.0i1v1,Contig141.0i1v2,Contig141.0i2,Contig141.0i3"
Contig141.0i1,"Contig141.0,Contig141.0i1,Contig141.0i1v1,Contig141.0i1v2,Contig141.0i2,Contig141.0i3"
Contig141.0i1v1,"Contig141.0,Contig141.0i1,Contig141.0i1v1,Contig141.0i1v2,Contig141.0i2,Contig141.0i3"
Contig141.0i1v2,"Contig141.0,Contig141.0i1,Contig141.0i1v1,Contig141.0i1v2,Contig141.0i2,Contig141.0i3"
Contig141.0i2,"Contig141.0,Contig141.0i1,Contig141.0i1v1,Contig141.0i1v2,Contig141.0i2,Contig141.0i3"
Contig141.0i3,"Contig141.0,Contig141.0i1,Contig141.0i1v1,Contig141.0i1v2,Contig141.0i2,Contig141.0i3"
Contig141.1,"Contig141.1,Contig141.1v1,Contig141.1i1"
Contig141.1v1,"Contig141.1,Contig141.1v1,Contig141.1i1"
Contig141.1i1,"Contig141.1,Contig141.1v1,Contig141.1i1"
Contig142.0,"Contig142.0,Contig142.0v1"
Contig142.0v1,"Contig142.0,Contig142.0v1"
Contig142.1,"Contig142.1,Contig142.1i1"
Contig142.1i1,"Contig142.1,Contig142.1i1"
Contig143.0,"Contig143.0,Contig143.0i1,Contig143.0i1v1"
Contig143.0i1,"Contig143.0,Contig143.0i1,Contig143.0i1v1"
Contig143.0i1v1,"Contig143.0,Contig143.0i1,Contig143.0i1v1"
Contig144.1,Contig144.1
Contig145.0,"Contig145.0,Contig145.0i1"
Contig145.0i1,"Contig145.0,Contig145.0i1"
Contig145.1,Contig145.1
Contig146.0,Contig146.0
Contig147.0,"Contig147.0,Contig147.0v1"
Contig147.0v1,"Contig147.0,Contig147.0v1"
Contig147.1,"Contig147.1,Contig147.1v1,Contig147.1v2,Contig147.1v3,Contig147.1v4"
Contig147.1v1,"Contig147.1,Contig147.1v1,Contig147.1v2,Contig147.1v3,Contig147.1v4"
Contig147.1v2,"Contig147.1,Contig147.1v1,Contig147.1v2,Contig147.1v3,Contig147.1v4"
Contig147.1v3,"Contig147.1,Contig147.1v1,Contig147.1v2,Contig147.1v3,Contig147.1v4"
Contig147.1v4,"Contig147.1,Contig147.1v1,Contig147.1v2,Contig147.1v3,Contig147.1v4"
Contig148.1,"Contig148.1,Contig148.1i1"
Contig148.1i1,"Contig148.1,Contig148.1i1"
Contig149.1,"Contig149.1,Contig149.1v1"
Contig149.1v1,"Contig149.1,Contig149.1v1"
Contig150.1,"Contig150.1,Contig150.1i1,Contig150.1i1v1"
Contig150.1i1,"Contig150.1,Contig150.1i1,Contig150.1i1v1"
Contig150.1i1v1,"Contig150.1,Contig150.1i1,Contig150.1i1v1"
Contig151.0.0,Contig151.0.0
Contig151.1,Contig151.1
Contig152.0,"Contig152.0,Contig152.0v1"
Contig152.0v1,"Contig152.0,Contig152.0v1"
Contig152.1,"Contig152.1,Contig152.1v1,Contig152.1i1,Contig152.1i1v1"
Contig152.1v1,"Contig152.1,Contig152.1v1,Contig152.1i1,Contig152.1i1v1"
Contig152.1i1,"Contig152.1,Contig152.1v1,Contig152.1i1,Contig152.1i1v1"
Contig152.1i1v1,"Contig152.1,Contig152.1v1,Contig152.1i1,Contig152.1i1v1"
Contig153.0,Contig153.0
Contig154.0,Contig154.0
Contig154.1,"Contig154.1,Contig154.1v1"
Contig154.1v1,"Contig154.1,Contig154.1v1"
Contig155.1,"Contig155.1,Contig155.1v1"
Contig155.1v1,"Contig155.1,Contig155.1v1"
Contig156.0,Contig156.0
Contig157.0,"Contig157.0,Contig157.0v1,Contig157.0v2"
Contig157.0v1,"Contig157.0,Contig157.0v1,Contig157.0v2"
Contig157.0v2,"Contig157.0,Contig157.0v1,Contig157.0v2"
Contig157.1,Contig157.1
Contig158.0.0,Contig158.0.0
Contig159.0,Contig159.0
Contig160.0,Contig160.0
Contig160.1,Contig160.1
Contig161.0,"Contig161.0,Contig161.0v1"
Contig161.0v1,"Contig161.0,Contig161.0v1"
Contig161.1,"Contig161.1,Contig161.1i1"
Contig161.1i1,"Contig161.1,Contig161.1i1"
Contig162.0,"Contig162.0,Contig162.0v1"
Contig162.0v1,"Contig162.0,Contig162.0v1"
Contig162.1,"Contig162.1,Contig162.1i1,Contig162.1i1v1"
Contig162.1i1,"Contig162.1,Contig162.1i1,Contig162.1i1v1"
Contig162.1i1v1,"Contig162.1,Contig162.1i1,Contig162.1i1v1"
Contig163.1,"Contig163.1,Contig163.1v1"
Contig163.1v1,"Contig163.1,Contig163.1v1"
Contig164.0,"Contig164.0,Contig164.0v2,Contig164.0v1"
Contig164.0v2,"Contig164.0,Contig164.0v2,Contig164.0v1"
Contig164.0v1,"Contig164.0,Contig164.0v2,Contig164.0v1"
Contig164.1,"Contig164.1,Contig164.1i1"
Contig164.1i1,"Contig164.1,Contig164.1i1"
Contig165.0,Contig165.0
Contig165.1,"Contig165.1,Contig165.1i1,Contig165.1v1"
Contig165.1i1,"Contig165.1,Contig165.1i1,Contig165.1v1"
Contig165.1v1,"Contig165.1,Contig165.1i1,Contig165.1v1"
Contig166.0,Contig166.0
Contig166.1,"Contig166.1,Contig166.1v1"
Contig166.1v1,"Contig166.1,Contig166.1v1"
Contig167.0,"Contig167.0,Contig167.0i1,Contig167.0i1v1"
Contig167.0i1,"Contig167.0,Contig167.0i1,Contig167.0i1v1"
Contig167.0i1v1,"Contig167.0,Contig167.0i1,Contig167.0i1v1"
Contig167.1,"Contig167.1,Contig167.1v1"
Contig167.1v1,"Contig167.1,Contig167.1v1"
Contig168.0,Contig168.0
Contig168.1,"Contig168.1,Contig168.1i1,Contig168.1i1v1"
Contig168.1i1,"Contig168.1,Contig168.1i1,Contig168.1i1v1"
Contig168.1i1v1,"Contig168.1,Contig168.1i1,Contig168.1i1v1"
Contig169.0,"Contig169.0,Contig169.0i1,Contig169.0i1v1"
Contig169.0i1,"Contig169.0,Contig169.0i1,Contig169.0i1v1"
Contig169.0i1v1,"Contig169.0,Contig169.0i1,Contig169.0i1v1"
Contig170.0.0,"Contig170.0.0,Contig170.0.0v1,Contig170.0.0i1,Contig170.0.0i2"
Contig170.0.0v1,"Contig170.0.0,Contig170.0.0v1,Contig170.0.0i1,Contig170.0.0i2"
Contig170.0.0i1,"Contig170.0.0,Contig170.0.0v1,Contig170.0.0i1,Contig170.0.0i2"
Contig170.0.0i2,"Contig170.0.0,Contig170.0.0v1,Contig170.0.0i1,Contig170.0.0i2"
Contig171.0,Contig171.0
Contig171.1,Contig171.1
Contig172.0,"Contig172.0,Contig172.0i1"
Contig172.0i1,"Contig172.0,Contig172.0i1"
Contig172.1,Contig172.1
Contig173.0,Contig173.0
Contig173.1,"Contig173.1,Contig173.1i1,Contig173.1i1v1"
Contig173.1i1,"Contig173.1,Contig173.1i1,Contig173.1i1v1"
Contig173.1i1v1,"Contig173.1,Contig173.1i1,Contig173.1i1v1"
Contig174.1,"Contig174.1,Contig174.1i1,Contig174.1i1v1"
Contig174.1i1,"Contig174.1,Contig174.1i1,Contig174.1i1v1"
Contig174.1i1v1,"Contig174.1,Contig174.1i1,Contig174.1i1v1"
Contig175.0.2,Contig175.0.2
Contig175.1,Contig175.1
Contig176.0,"Contig176.0,Contig176.0i1"
Contig176.0i1,"Contig176.0,Contig176.0i1"
Contig176.1,"Contig176.1,Contig176.1i1"
Contig176.1i1,"Contig176.1,Contig176.1i1"
Contig177.0,"Contig177.0,Contig177.0i1"
Contig177.0i1,"Contig177.0,Contig177.0i1"
Contig177.1,"Contig177.1,Contig177.1i1"
Contig177.1i1,"Contig177.1,Contig177.1i1"
Contig178.0,Contig178.0
Contig178.1,"Contig178.1,Contig178.1v1"
Contig178.1v1,"Contig178.1,Contig178.1v1"
Contig179.0.1,Contig179.0.1
Contig179.1,"Contig179.1,Contig179.1i1,Contig179.1i1v1,Contig179.1i1v2"
Contig179.1i1,"Contig179.1,Contig179.1i1,Contig179.1i1v1,Contig179.1i1v2"
Contig179.1i1v1,"Contig179.1,Contig179.1i1,Contig179.1i1v1,Contig179.1i1v2"
Contig179.1i1v2,"Contig179.1,Contig179.1i1,Contig179.1i1v1,Contig179.1i1v2"
Contig180.1,"Contig180.1,Contig180.1i1"
Contig180.1i1,"Contig180.1,Contig180.1i1"
Contig181.0,Contig181.0
Contig181.1,"Contig181.1,Contig181.1i1,Contig181.1i1v1,Contig181.1i1v2,Contig181.1i1v3"
Contig181.1i1,"Contig181.1,Contig181.1i1,Contig181.1i1v1,Contig181.1i1v2,Contig181.1i1v3"
Contig181.1i1v1,"Contig181.1,Contig181.1i1,Contig181.1i1v1,Contig181.1i1v2,Contig181.1i1v3"
Contig181.1i1v2,"Contig181.1,Contig181.1i1,Contig181.1i1v1,Contig181.1i1v2,Contig181.1i1v3"
Contig181.1i1v3,"Contig181.1,Contig181.1i1,Contig181.1i1v1,Contig181.1i1v2,Contig181.1i1v3"
Contig182.1,"Contig182.1,Contig182.1i1,Contig182.1i1v1,Contig182.1i2"
Contig182.1i1,"Contig182.1,Contig182.1i1,Contig182.1i1v1,Contig182.1i2"
Contig182.1i1v1,"Contig182.1,Contig182.1i1,Contig182.1i1v1,Contig182.1i2"
Contig182.1i2,"Contig182.1,Contig182.1i1,Contig182.1i1v1,Contig182.1i2"
Contig183.0,Contig183.0
Contig183.1,"Contig183.1,Contig183.1v1,Contig183.1i1"
Contig183.1v1,"Contig183.1,Contig183.1v1,Contig183.1i1"
Contig183.1i1,"Contig183.1,Contig183.1v1,Contig183.1i1"
Contig184.0,"Contig184.0,Contig184.0i1,Contig184.0i1v1"
Contig184.0i1,"Contig184.0,Contig184.0i1,Contig184.0i1v1"
Contig184.0i1v1,"Contig184.0,Contig184.0i1,Contig184.0i1v1"
Contig184.1,"Contig184.1,Contig184.1v1"
Contig184.1v1,"Contig184.1,Contig184.1v1"
Contig185.0,"Contig185.0,Contig185.0i1"
Contig185.0i1,"Contig185.0,Contig185.0i1"
Contig185.1,"Contig185.1,Contig185.1i1"
Contig185.1i1,"Contig185.1,Contig185.1i1"
Contig186.0.1,Contig186.0.1
Contig186.1,"Contig186.1,Contig186.1i1"
Contig186.1i1,"Contig186.1,Contig186.1i1"
Contig187.0,"Contig187.0,Contig187.0i1"
Contig187.0i1,"Contig187.0,Contig187.0i1"
Contig188.0.0,"Contig188.0.0,Contig188.0.0v1"
Contig188.0.0v1,"Contig188.0.0,Contig188.0.0v1"
Contig188.1,"Contig188.1,Contig188.1v1"
Contig188.1v1,"Contig188.1,Contig188.1v1"
Contig189.0,"Contig189.0,Contig189.0i1"
Contig189.0i1,"Contig189.0,Contig189.0i1"
Contig189.1,"Contig189.1,Contig189.1v1,Contig189.1i1"
Contig189.1v1,"Contig189.1,Contig189.1v1,Contig189.1i1"
Contig189.1i1,"Contig189.1,Contig189.1v1,Contig189.1i1"
Contig190.0,"Contig190.0,Contig190.0i1"
Contig190.0i1,"Contig190.0,Contig190.0i1"
Contig190.1,"Contig190.1,Contig190.1v1,Contig190.1v2,Contig190.1i1,Contig190.1i2"
Contig190.1v1,"Contig190.1,Contig190.1v1,Contig190.1v2,Contig190.1i1,Contig190.1i2"
Contig190.1v2,"Contig190.1,Contig190.1v1,Contig190.1v2,Contig190.1i1,Contig190.1i2"
Contig190.1i1,"Contig190.1,Contig190.1v1,Contig190.1v2,Contig190.1i1,Contig190.1i2"
Contig190.1i2,"Contig190.1,Contig190.1v1,Contig190.1v2,Contig190.1i1,Contig190.1i2"
Contig191.0,"Contig191.0,Contig191.0v1,Contig191.0i1"
Contig191.0v1,"Contig191.0,Contig191.0v1,Contig191.0i1"
Contig191.0i1,"Contig191.0,Contig191.0v1,Contig191.0i1"
Contig191.1,"Contig191.1,Contig191.1i1"
Contig191.1i1,"Contig191.1,Contig191.1i1"
Contig192.0.0,Contig192.0.0
Contig192.1,Contig192.1
Contig193.0.1,"Contig193.0.1,Contig193.0.1v1"
Contig193.0.1v1,"Contig193.0.1,Contig193.0.1v1"
Contig193.1,"Contig193.1,Contig193.1v1,Contig193.1v2,Contig193.1v3,Contig193.1v4,Contig193.1i1"
Contig193.1v1,"Contig193.1,Contig193.1v1,Contig193.1v2,Contig193.1v3,Contig193.1v4,Contig193.1i1"
Contig193.1v2,"Contig193.1,Contig193.1v1,Contig193.1v2,Contig193.1v3,Contig193.1v4,Contig193.1i1"
Contig193.1v3,"Contig193.1,Contig193.1v1,Contig193.1v2,Contig193.1v3,Contig193.1v4,Contig193.1i1"
Contig193.1v4,"Contig193.1,Contig193.1v1,Contig193.1v2,Contig193.1v3,Contig193.1v4,Contig193.1i1"
Contig193.1i1,"Contig193.1,Contig193.1v1,Contig193.1v2,Contig193.1v3,Contig193.1v4,Contig193.1i1"
Contig194.1,"Contig194.1,Contig194.1i1,Contig194.1i1v1,Contig194.1i2,Contig194.1i3,Contig194.1i4"
Contig194.1i1,"Contig194.1,Contig194.1i1,Contig194.1i1v1,Contig194.1i2,Contig194.1i3,Contig194.1i4"
Contig194.1i1v1,"Contig194.1,Contig194.1i1,Contig194.1i1v1,Contig194.1i2,Contig194.1i3,Contig194.1i4"
Contig194.1i2,"Contig194.1,Contig194.1i1,Contig194.1i1v1,Contig194.1i2,Contig194.1i3,Contig194.1i4"
Contig194.1i3,"Contig194.1,Contig194.1i1,Contig194.1i1v1,Contig194.1i2,Contig194.1i3,Contig194.1i4"
Contig194.1i4,"Contig194.1,Contig194.1i1,Contig194.1i1v1,Contig194.1i2,Contig194.1i3,Contig194.1i4"
Contig195.0,Contig195.0
Contig195.1,Contig195.1
Contig196.0,"Contig196.0,Contig196.0i1"
Contig196.0i1,"Contig196.0,Contig196.0i1"
Contig196.1,"Contig196.1,Contig196.1i1"
Contig196.1i1,"Contig196.1,Contig196.1i1"
Contig197.0.0,"Contig197.0.0,Contig197.0.0v1"
Contig197.0.0v1,"Contig197.0.0,Contig197.0.0v1"
Contig199.0,"Contig199.0,Contig199.0v1"
Contig199.0v1,"Contig199.0,Contig199.0v1"
Contig199.1,Contig199.1
Contig200.1,"Contig200.1,Contig200.1i1"
Contig200.1i1,"Contig200.1,Contig200.1i1"
Contig201.0,"Contig201.0,Contig201.0v1"
Contig201.0v1,"Contig201.0,Contig201.0v1"
Contig202.0,"Contig202.0,Contig202.0v1"
Contig202.0v1,"Contig202.0,Contig202.0v1"
Contig202.1,"Contig202.1,Contig202.1v1"
Contig202.1v1,"Contig202.1,Contig202.1v1"
Contig203.0,"Contig203.0,Contig203.0v1"
Contig203.0v1,"Contig203.0,Contig203.0v1"
Contig203.1,"Contig203.1,Contig203.1i1,Contig203.1i1v1"
Contig203.1i1,"Contig203.1,Contig203.1i1,Contig203.1i1v1"
Contig203.1i1v1,"Contig203.1,Contig203.1i1,Contig203.1i1v1"
Contig204.0,Contig204.0
Contig205.0,Contig205.0
Contig205.1,"Contig205.1,Contig205.1i1,Contig205.1i2"
Contig205.1i1,"Contig205.1,Contig205.1i1,Contig205.1i2"
Contig205.1i2,"Contig205.1,Contig205.1i1,Contig205.1i2"
Contig206.1,Contig206.1
Contig207.0.0,"Contig207.0.0,Contig207.0.0v1"
Contig207.0.0v1,"Contig207.0.0,Contig207.0.0v1"
Contig207.0.1,"Contig207.0.1,Contig207.0.1v1"
Contig207.0.1v1,"Contig207.0.1,Contig207.0.1v1"
Contig207.1,"Contig207.1,Contig207.1i1"
Contig207.1i1,"Contig207.1,Contig207.1i1"
Contig208.0,"Contig208.0,Contig208.0v1"
Contig208.0v1,"Contig208.0,Contig208.0v1"
Contig208.1i1,"Contig208.1i1,Contig208.1"
Contig209.0,Contig209.0
Contig209.1,"Contig209.1,Contig209.1v1"
Contig209.1v1,"Contig209.1,Contig209.1v1"
Contig210.0.0,Contig210.0.0
Contig210.0.1,Contig210.0.1
Contig210.1,"Contig210.1,Contig210.1v1"
Contig210.1v1,"Contig210.1,Contig210.1v1"
Contig211.0,"Contig211.0,Contig211.0v1"
Contig211.0v1,"Contig211.0,Contig211.0v1"
Contig212.0,"Contig212.0,Contig212.0i1"
Contig212.0i1,"Contig212.0,Contig212.0i1"
Contig212.1,"Contig212.1,Contig212.1v1,Contig212.1v2,Contig212.1v3,Contig212.1v4,Contig212.1i1"
Contig212.1v1,"Contig212.1,Contig212.1v1,Contig212.1v2,Contig212.1v3,Contig212.1v4,Contig212.1i1"
Contig212.1v2,"Contig212.1,Contig212.1v1,Contig212.1v2,Contig212.1v3,Contig212.1v4,Contig212.1i1"
Contig212.1v3,"Contig212.1,Contig212.1v1,Contig212.1v2,Contig212.1v3,Contig212.1v4,Contig212.1i1"
Contig212.1v4,"Contig212.1,Contig212.1v1,Contig212.1v2,Contig212.1v3,Contig212.1v4,Contig212.1i1"
Contig212.1i1,"Contig212.1,Contig212.1v1,Contig212.1v2,Contig212.1v3,Contig212.1v4,Contig212.1i1"
Contig213.0,"Contig213.0,Contig213.0i1"
Contig213.0i1,"Contig213.0,Contig213.0i1"
Contig213.1,"Contig213.1,Contig213.1v1"
Contig213.1v1,"Contig213.1,Contig213.1v1"
Contig214.0.0,"Contig214.0.0,Contig214.0.0v1"
Contig214.0.0v1,"Contig214.0.0,Contig214.0.0v1"
Contig214.1,Contig214.1
Contig215.0.0,Contig215.0.0
Contig215.1,"Contig215.1,Contig215.1i2,Contig215.1i3,Contig215.1i4,Contig215.1i1"
Contig215.1i2,"Contig215.1,Contig215.1i2,Contig215.1i3,Contig215.1i4,Contig215.1i1"
Contig215.1i3,"Contig215.1,Contig215.1i2,Contig215.1i3,Contig215.1i4,Contig215.1i1"
Contig215.1i4,"Contig215.1,Contig215.1i2,Contig215.1i3,Contig215.1i4,Contig215.1i1"
Contig215.1i1,"Contig215.1,Contig215.1i2,Contig215.1i3,Contig215.1i4,Contig215.1i1"
Contig216.1,"Contig216.1,Contig216.1v1,Contig216.1v2"
Contig216.1v1,"Contig216.1,Contig216.1v1,Contig216.1v2"
Contig216.1v2,"Contig216.1,Contig216.1v1,Contig216.1v2"
Contig217.0,Contig217.0
Contig217.1,"Contig217.1,Contig217.1i1,Contig217.1i1v1,Contig217.1i1v2"
Contig217.1i1,"Contig217.1,Contig217.1i1,Contig217.1i1v1,Contig217.1i1v2"
Contig217.1i1v1,"Contig217.1,Contig217.1i1,Contig217.1i1v1,Contig217.1i1v2"
Contig217.1i1v2,"Contig217.1,Contig217.1i1,Contig217.1i1v1,Contig217.1i1v2"
Contig218.1,"Contig218.1,Contig218.1v1"
Contig218.1v1,"Contig218.1,Contig218.1v1"
Contig219.0,Contig219.0
Contig219.1,"Contig219.1,Contig219.1v1,Contig219.1i1,Contig219.1i2"
Contig219.1v1,"Contig219.1,Contig219.1v1,Contig219.1i1,Contig219.1i2"
Contig219.1i1,"Contig219.1,Contig219.1v1,Contig219.1i1,Contig219.1i2"
Contig219.1i2,"Contig219.1,Contig219.1v1,Contig219.1i1,Contig219.1i2"
Contig220.0.0,Contig220.0.0
Contig220.1,Contig220.1
Contig221.1,Contig221.1
Contig222.1,"Contig222.1,Contig222.1i1"
Contig222.1i1,"Contig222.1,Contig222.1i1"
Contig223.0,"Contig223.0,Contig223.0v1,Contig223.0v2,Contig223.0v3,Contig223.0v4"
Contig223.0v1,"Contig223.0,Contig223.0v1,Contig223.0v2,Contig223.0v3,Contig223.0v4"
Contig223.0v2,"Contig223.0,Contig223.0v1,Contig223.0v2,Contig223.0v3,Contig223.0v4"
Contig223.0v3,"Contig223.0,Contig223.0v1,Contig223.0v2,Contig223.0v3,Contig223.0v4"
Contig223.0v4,"Contig223.0,Contig223.0v1,Contig223.0v2,Contig223.0v3,Contig223.0v4"
Contig223.1,Contig223.1
Contig224.0,Contig224.0
Contig224.1,"Contig224.1,Contig224.1i1,Contig224.1i2"
Contig224.1i1,"Contig224.1,Contig224.1i1,Contig224.1i2"
Contig224.1i2,"Contig224.1,Contig224.1i1,Contig224.1i2"
Contig225.0,Contig225.0
Contig225.1,"Contig225.1,Contig225.1v1"
Contig225.1v1,"Contig225.1,Contig225.1v1"
Contig226.0,"Contig226.0,Contig226.0i1,Contig226.0i1v1,Contig226.0i1v2,Contig226.0i2,Contig226.0i2v1"
Contig226.0i1,"Contig226.0,Contig226.0i1,Contig226.0i1v1,Contig226.0i1v2,Contig226.0i2,Contig226.0i2v1"
Contig226.0i1v1,"Contig226.0,Contig226.0i1,Contig226.0i1v1,Contig226.0i1v2,Contig226.0i2,Contig226.0i2v1"
Contig226.0i1v2,"Contig226.0,Contig226.0i1,Contig226.0i1v1,Contig226.0i1v2,Contig226.0i2,Contig226.0i2v1"
Contig226.0i2,"Contig226.0,Contig226.0i1,Contig226.0i1v1,Contig226.0i1v2,Contig226.0i2,Contig226.0i2v1"
Contig226.0i2v1,"Contig226.0,Contig226.0i1,Contig226.0i1v1,Contig226.0i1v2,Contig226.0i2,Contig226.0i2v1"
Contig226.1,"Contig226.1,Contig226.1v1"
Contig226.1v1,"Contig226.1,Contig226.1v1"
Contig227.1,"Contig227.1,Contig227.1v1"
Contig227.1v1,"Contig227.1,Contig227.1v1"
Contig228.0.0,Contig228.0.0
Contig228.1,"Contig228.1,Contig228.1v1,Contig228.1i1"
Contig228.1v1,"Contig228.1,Contig228.1v1,Contig228.1i1"
Contig228.1i1,"Contig228.1,Contig228.1v1,Contig228.1i1"
Contig229.0,"Contig229.0,Contig229.0v1,Contig229.0v2"
Contig229.0v1,"Contig229.0,Contig229.0v1,Contig229.0v2"
Contig229.0v2,"Contig229.0,Contig229.0v1,Contig229.0v2"
Contig230.1,"Contig230.1,Contig230.1v1,Contig230.1i1,Contig230.1i2"
Contig230.1v1,"Contig230.1,Contig230.1v1,Contig230.1i1,Contig230.1i2"
Contig230.1i1,"Contig230.1,Contig230.1v1,Contig230.1i1,Contig230.1i2"
Contig230.1i2,"Contig230.1,Contig230.1v1,Contig230.1i1,Contig230.1i2"
Contig231.1,"Contig231.1,Contig231.1v1"
Contig231.1v1,"Contig231.1,Contig231.1v1"
Contig232.0.1,"Contig232.0.1,Contig232.0.1v1"
Contig232.0.1v1,"Contig232.0.1,Contig232.0.1v1"
Contig232.1,Contig232.1
Contig234.1,"Contig234.1,Contig234.1v1"
Contig234.1v1,"Contig234.1,Contig234.1v1"
Contig235.1,"Contig235.1,Contig235.1i1"
Contig235.1i1,"Contig235.1,Contig235.1i1"
Contig236.1,"Contig236.1,Contig236.1v1,Contig236.1i1,Contig236.1i2"
Contig236.1v1,"Contig236.1,Contig236.1v1,Contig236.1i1,Contig236.1i2"
Contig236.1i1,"Contig236.1,Contig236.1v1,Contig236.1i1,Contig236.1i2"
Contig236.1i2,"Contig236.1,Contig236.1v1,Contig236.1i1,Contig236.1i2"
Contig237.0,"Contig237.0,Contig237.0i1"
Contig237.0i1,"Contig237.0,Contig237.0i1"
Contig237.1,"Contig237.1,Contig237.1v1"
Contig237.1v1,"Contig237.1,Contig237.1v1"
Contig238.0,Contig238.0
Contig239.0,"Contig239.0,Contig239.0v1"
Contig239.0v1,"Contig239.0,Contig239.0v1"
Contig239.1,"Contig239.1,Contig239.1i1,Contig239.1i2"
Contig239.1i1,"Contig239.1,Contig239.1i1,Contig239.1i2"
Contig239.1i2,"Contig239.1,Contig239.1i1,Contig239.1i2"
Contig241.0,Contig241.0
Contig241.1,Contig241.1
Contig242.0,Contig242.0
Contig242.1,"Contig242.1,Contig242.1i1,Contig242.1i1v1,Contig242.1i2,Contig242.1i3"
Contig242.1i1,"Contig242.1,Contig242.1i1,Contig242.1i1v1,Contig242.1i2,Contig242.1i3"
Contig242.1i1v1,"Contig242.1,Contig242.1i1,Contig242.1i1v1,Contig242.1i2,Contig242.1i3"
Contig242.1i2,"Contig242.1,Contig242.1i1,Contig242.1i1v1,Contig242.1i2,Contig242.1i3"
Contig242.1i3,"Contig242.1,Contig242.1i1,Contig242.1i1v1,Contig242.1i2,Contig242.1i3"
Contig243.0,Contig243.0
Contig243.1,"Contig243.1,Contig243.1i1"
Contig243.1i1,"Contig243.1,Contig243.1i1"
Contig244.1,"Contig244.1,Contig244.1i1,Contig244.1i1v1"
Contig244.1i1,"Contig244.1,Contig244.1i1,Contig244.1i1v1"
