primary,oxydb_mac_gene_2012
Contig3679.0.g4,Contig3679.0.g4
Contig368.0.1.g51,Contig368.0.1.g51
Contig368.0.1.g52,Contig368.0.1.g52
Contig368.0.1.g53,Contig368.0.1.g53
Contig368.1.g40,Contig368.1.g40
Contig3680.0.g42,Contig3680.0.g42
Contig3680.0.g43,Contig3680.0.g43
Contig3680.0.g44,Contig3680.0.g44
Contig3681.0.g41,Contig3681.0.g41
Contig3682.0.g45,Contig3682.0.g45
Contig3684.0.0.g48,Contig3684.0.0.g48
Contig3684.0.0.g49,Contig3684.0.0.g49
Contig3685.0.1.g46,Contig3685.0.1.g46
Contig3685.0.1.g47,Contig3685.0.1.g47
Contig3687.0.g50,Contig3687.0.g50
Contig3688.0.g40,Contig3688.0.g40
Contig3689.0.g39,Contig3689.0.g39
Contig369.0.g54,Contig369.0.g54
Contig369.1.g41,Contig369.1.g41
Contig3690.0.g21,Contig3690.0.g21
Contig3692.0.g19,Contig3692.0.g19
Contig3693.0.g20,Contig3693.0.g20
Contig3694.0.0.g98,Contig3694.0.0.g98
Contig3694.0.0.g99,Contig3694.0.0.g99
Contig3694.0.0.g100,Contig3694.0.0.g100
Contig3694.0.0.g101,Contig3694.0.0.g101
Contig3694.0.0.g102,Contig3694.0.0.g102
Contig3694.0.0.g103,Contig3694.0.0.g103
Contig3695.0.g104,Contig3695.0.g104
Contig3695.0.g105,Contig3695.0.g105
Contig3696.0.g22,Contig3696.0.g22
Contig3698.0.g13,Contig3698.0.g13
Contig3699.0.g14,Contig3699.0.g14
Contig37.0.g47,Contig37.0.g47
Contig37.1.g125,Contig37.1.g125
Contig370.1.g42,Contig370.1.g42
Contig370.1.g43,Contig370.1.g43
Contig370.1.g44,Contig370.1.g44
Contig3700.0.g27,Contig3700.0.g27
Contig3701.0.g57,Contig3701.0.g57
Contig3701.0.g58,Contig3701.0.g58
Contig3702.0.g12,Contig3702.0.g12
Contig3703.0.g30,Contig3703.0.g30
Contig3704.0.g60,Contig3704.0.g60
Contig3705.0.g61,Contig3705.0.g61
Contig3706.0.g62,Contig3706.0.g62
Contig3707.0.0.g34,Contig3707.0.0.g34
Contig371.1.g45,Contig371.1.g45
Contig3710.0.g72,Contig3710.0.g72
Contig3710.0.g73,Contig3710.0.g73
Contig3712.0.g22,Contig3712.0.g22
Contig3713.0.g19,Contig3713.0.g19
Contig3714.0.g50,Contig3714.0.g50
Contig3715.0.g27,Contig3715.0.g27
Contig3716.0.g26,Contig3716.0.g26
Contig3717.0.g24,Contig3717.0.g24
Contig3719.0.g45,Contig3719.0.g45
Contig372.0.g36,Contig372.0.g36
Contig372.0.g37,Contig372.0.g37
Contig372.1.g46,Contig372.1.g46
Contig3720.0.g4,Contig3720.0.g4
Contig3721.0.g102,Contig3721.0.g102
Contig3722.0.g97,Contig3722.0.g97
Contig3724.0.g108,Contig3724.0.g108
Contig3725.0.g109,Contig3725.0.g109
Contig3726.0.g100,Contig3726.0.g100
Contig3726.0.g101,Contig3726.0.g101
Contig3729.0.g105,Contig3729.0.g105
Contig373.0.g35,Contig373.0.g35
Contig373.1.g47,Contig373.1.g47
Contig373.1.g48,Contig373.1.g48
Contig3730.0.1.g92,Contig3730.0.1.g92
Contig3730.0.1.g93,Contig3730.0.1.g93
Contig3731.0.g91,Contig3731.0.g91
Contig3732.0.g94,Contig3732.0.g94
Contig3735.0.g88,Contig3735.0.g88
Contig3736.0.0.g90,Contig3736.0.0.g90
Contig3737.0.g89,Contig3737.0.g89
Contig3738.0.0.g96,Contig3738.0.0.g96
Contig3738.0.1.g97,Contig3738.0.1.g97
Contig3739.0.1.g95,Contig3739.0.1.g95
Contig374.0.g33,Contig374.0.g33
Contig374.0.g34,Contig374.0.g34
Contig374.1.g49,Contig374.1.g49
Contig3740.0.g56,Contig3740.0.g56
Contig3741.0.g57,Contig3741.0.g57
Contig3743.0.g58,Contig3743.0.g58
Contig3745.0.g52,Contig3745.0.g52
Contig3745.0.g53,Contig3745.0.g53
Contig3746.0.g29,Contig3746.0.g29
Contig3747.0.g7,Contig3747.0.g7
Contig3748.0.g103,Contig3748.0.g103
Contig375.1.g50,Contig375.1.g50
Contig3752.0.g44,Contig3752.0.g44
Contig3753.0.g43,Contig3753.0.g43
Contig3754.0.g71,Contig3754.0.g71
Contig3755.0.g47,Contig3755.0.g47
Contig3757.0.g45,Contig3757.0.g45
Contig3758.0.2.g53,Contig3758.0.2.g53
Contig376.0.0.g31,Contig376.0.0.g31
Contig376.0.1.g32,Contig376.0.1.g32
Contig376.1.g51,Contig376.1.g51
Contig3761.0.g1,Contig3761.0.g1
Contig3762.0.g107,Contig3762.0.g107
Contig3764.0.g2,Contig3764.0.g2
Contig3764.0.g3,Contig3764.0.g3
Contig3769.0.g101,Contig3769.0.g101
Contig3769.0.g102,Contig3769.0.g102
Contig377.0.g30,Contig377.0.g30
Contig377.1.g52,Contig377.1.g52
Contig3770.0.g82,Contig3770.0.g82
Contig3771.0.g81,Contig3771.0.g81
Contig3772.0.g84,Contig3772.0.g84
Contig3773.0.g83,Contig3773.0.g83
Contig3774.0.g86,Contig3774.0.g86
Contig3775.0.g85,Contig3775.0.g85
Contig3777.0.g87,Contig3777.0.g87
Contig378.1.g53,Contig378.1.g53
Contig3781.0.g49,Contig3781.0.g49
Contig3781.0.g50,Contig3781.0.g50
Contig3782.0.g51,Contig3782.0.g51
Contig3783.0.g52,Contig3783.0.g52
Contig3784.0.g53,Contig3784.0.g53
Contig3786.0.g54,Contig3786.0.g54
Contig3786.0.g55,Contig3786.0.g55
Contig3787.0.g56,Contig3787.0.g56
Contig3788.0.1.g57,Contig3788.0.1.g57
Contig3788.0.1.g58,Contig3788.0.1.g58
Contig3789.0.g59,Contig3789.0.g59
Contig3789.0.g60,Contig3789.0.g60
Contig379.1.g54,Contig379.1.g54
Contig3790.0.g40,Contig3790.0.g40
Contig3791.0.g39,Contig3791.0.g39
Contig3792.0.g38,Contig3792.0.g38
Contig3793.0.g36,Contig3793.0.g36
Contig3793.0.g37,Contig3793.0.g37
Contig3794.0.g35,Contig3794.0.g35
Contig3795.0.g34,Contig3795.0.g34
Contig3796.0.g33,Contig3796.0.g33
Contig3797.0.g32,Contig3797.0.g32
Contig3798.0.g42,Contig3798.0.g42
Contig3799.0.g41,Contig3799.0.g41
Contig38.1.g126,Contig38.1.g126
Contig380.1.g55,Contig380.1.g55
Contig380.1.g56,Contig380.1.g56
Contig3801.0.0.g5,Contig3801.0.0.g5
Contig3802.0.g54,Contig3802.0.g54
Contig3802.0.g55,Contig3802.0.g55
Contig3803.0.g84,Contig3803.0.g84
Contig3803.0.g85,Contig3803.0.g85
Contig3803.0.g86,Contig3803.0.g86
Contig3803.0.g87,Contig3803.0.g87
Contig3803.0.g88,Contig3803.0.g88
Contig3805.0.g44,Contig3805.0.g44
Contig3806.0.g43,Contig3806.0.g43
Contig3807.0.g79,Contig3807.0.g79
Contig3808.0.0.g78,Contig3808.0.0.g78
Contig381.1.g57,Contig381.1.g57
Contig381.1.g58,Contig381.1.g58
Contig3811.0.g85,Contig3811.0.g85
Contig3813.0.g86,Contig3813.0.g86
Contig3814.0.g87,Contig3814.0.g87
Contig3816.0.0.g88,Contig3816.0.0.g88
Contig3817.0.g89,Contig3817.0.g89
Contig3819.0.g2,Contig3819.0.g2
Contig3819.0.g3,Contig3819.0.g3
Contig382.1.g59,Contig382.1.g59
Contig3823.0.g17,Contig3823.0.g17
Contig3824.0.g14,Contig3824.0.g14
Contig3825.0.g13,Contig3825.0.g13
Contig3826.0.g16,Contig3826.0.g16
Contig3827.0.g15,Contig3827.0.g15
Contig3828.0.g19,Contig3828.0.g19
Contig3829.0.g18,Contig3829.0.g18
Contig383.1.g60,Contig383.1.g60
Contig3831.0.g17,Contig3831.0.g17
Contig3831.0.g18,Contig3831.0.g18
Contig3832.0.g15,Contig3832.0.g15
Contig3833.0.g16,Contig3833.0.g16
Contig3835.0.g14,Contig3835.0.g14
Contig3836.0.g12,Contig3836.0.g12
Contig3837.0.g13,Contig3837.0.g13
Contig3838.0.g19,Contig3838.0.g19
Contig3839.0.g20,Contig3839.0.g20
Contig384.0.g8,Contig384.0.g8
Contig384.1.g61,Contig384.1.g61
Contig3840.0.g78,Contig3840.0.g78
Contig3843.0.1.g76,Contig3843.0.1.g76
Contig3843.0.1.g77,Contig3843.0.1.g77
Contig3847.0.g79,Contig3847.0.g79
Contig3848.0.g81,Contig3848.0.g81
Contig3849.0.g80,Contig3849.0.g80
Contig385.1.g62,Contig385.1.g62
Contig385.1.g63,Contig385.1.g63
Contig3850.0.g42,Contig3850.0.g42
Contig3852.0.g43,Contig3852.0.g43
Contig3853.0.g44,Contig3853.0.g44
Contig3854.0.g38,Contig3854.0.g38
Contig3855.0.g39,Contig3855.0.g39
Contig3856.0.g40,Contig3856.0.g40
Contig3857.0.g41,Contig3857.0.g41
Contig3858.0.g34,Contig3858.0.g34
Contig3859.0.1.g35,Contig3859.0.1.g35
Contig3859.0.1.g36,Contig3859.0.1.g36
Contig3859.0.1.g37,Contig3859.0.1.g37
Contig386.1.g64,Contig386.1.g64
Contig3860.0.g26,Contig3860.0.g26
Contig3861.0.g25,Contig3861.0.g25
Contig3863.0.g27,Contig3863.0.g27
Contig3864.0.g28,Contig3864.0.g28
Contig3866.0.g30,Contig3866.0.g30
Contig3866.0.g31,Contig3866.0.g31
Contig3867.0.g29,Contig3867.0.g29
Contig3869.0.g24,Contig3869.0.g24
Contig387.1.g65,Contig387.1.g65
Contig387.1.g66,Contig387.1.g66
Contig3870.0.g11,Contig3870.0.g11
Contig3871.0.g12,Contig3871.0.g12
Contig3872.0.g8,Contig3872.0.g8
Contig3872.0.g9,Contig3872.0.g9
Contig3873.0.g10,Contig3873.0.g10
Contig3874.0.g15,Contig3874.0.g15
Contig3875.0.g16,Contig3875.0.g16
Contig3875.0.g17,Contig3875.0.g17
Contig3876.0.g13,Contig3876.0.g13
Contig3877.0.g14,Contig3877.0.g14
Contig3878.0.g6,Contig3878.0.g6
Contig3878.0.g7,Contig3878.0.g7
Contig388.0.g101,Contig388.0.g101
Contig388.1.g67,Contig388.1.g67
Contig3880.0.g27,Contig3880.0.g27
Contig3880.0.g28,Contig3880.0.g28
Contig3883.0.g26,Contig3883.0.g26
Contig3886.0.0.g25,Contig3886.0.0.g25
Contig3887.0.g24,Contig3887.0.g24
Contig3888.0.g30,Contig3888.0.g30
Contig3889.0.g29,Contig3889.0.g29
Contig389.0.g102,Contig389.0.g102
Contig389.1.g68,Contig389.1.g68
Contig389.1.g69,Contig389.1.g69
Contig3890.0.0.g68,Contig3890.0.0.g68
Contig3891.0.g69,Contig3891.0.g69
Contig3892.0.g70,Contig3892.0.g70
Contig3893.0.g71,Contig3893.0.g71
Contig3895.0.g72,Contig3895.0.g72
Contig3896.0.g73,Contig3896.0.g73
Contig3896.0.g74,Contig3896.0.g74
Contig3897.0.g75,Contig3897.0.g75
Contig3898.0.g76,Contig3898.0.g76
Contig3899.0.g77,Contig3899.0.g77
Contig39.0.g43,Contig39.0.g43
Contig39.1.g127,Contig39.1.g127
Contig390.0.g93,Contig390.0.g93
Contig390.1.g70,Contig390.1.g70
Contig3900.0.g100,Contig3900.0.g100
Contig3901.0.g101,Contig3901.0.g101
Contig3903.0.g99,Contig3903.0.g99
Contig3905.0.g98,Contig3905.0.g98
Contig3906.0.g97,Contig3906.0.g97
Contig3908.0.g102,Contig3908.0.g102
Contig391.1.g71,Contig391.1.g71
Contig3910.0.g97,Contig3910.0.g97
Contig3912.0.g99,Contig3912.0.g99
Contig3913.0.g98,Contig3913.0.g98
Contig3914.0.g93,Contig3914.0.g93
Contig3915.0.g92,Contig3915.0.g92
Contig3916.0.g96,Contig3916.0.g96
Contig3917.0.0.g94,Contig3917.0.0.g94
Contig3917.0.1.g95,Contig3917.0.1.g95
Contig3919.0.g100,Contig3919.0.g100
Contig3919.0.g101,Contig3919.0.g101
Contig392.0.g116,Contig392.0.g116
Contig392.1.g72,Contig392.1.g72
Contig392.1.g73,Contig392.1.g73
Contig3922.0.g36,Contig3922.0.g36
Contig3922.0.g37,Contig3922.0.g37
Contig3924.0.g38,Contig3924.0.g38
Contig3924.0.g39,Contig3924.0.g39
Contig3924.0.g40,Contig3924.0.g40
Contig3925.0.g41,Contig3925.0.g41
Contig3926.0.g42,Contig3926.0.g42
Contig3928.0.g29,Contig3928.0.g29
Contig3928.0.g30,Contig3928.0.g30
Contig3928.0.g31,Contig3928.0.g31
Contig3929.0.g32,Contig3929.0.g32
Contig3929.0.g33,Contig3929.0.g33
Contig3929.0.g34,Contig3929.0.g34
Contig3929.0.g35,Contig3929.0.g35
Contig393.0.g115,Contig393.0.g115
Contig393.1.g74,Contig393.1.g74
Contig3930.0.g2,Contig3930.0.g2
Contig3932.0.g1,Contig3932.0.g1
Contig3933.0.g99,Contig3933.0.g99
Contig3934.0.g98,Contig3934.0.g98
Contig3935.0.g96,Contig3935.0.g96
Contig3935.0.g97,Contig3935.0.g97
Contig3937.0.g95,Contig3937.0.g95
Contig3938.0.g93,Contig3938.0.g93
Contig3938.0.g94,Contig3938.0.g94
Contig3939.0.g92,Contig3939.0.g92
Contig394.0.g91,Contig394.0.g91
Contig394.1.g75,Contig394.1.g75
Contig3940.0.g66,Contig3940.0.g66
Contig3941.0.g67,Contig3941.0.g67
Contig3942.0.2.g62,Contig3942.0.2.g62
Contig3942.0.2.g63,Contig3942.0.2.g63
Contig3942.0.2.g64,Contig3942.0.2.g64
Contig3943.0.g65,Contig3943.0.g65
Contig3945.0.g69,Contig3945.0.g69
Contig3947.0.1.g68,Contig3947.0.1.g68
Contig3948.0.3.g61,Contig3948.0.3.g61
Contig395.0.g108,Contig395.0.g108
Contig395.1.g76,Contig395.1.g76
Contig3950.0.g10,Contig3950.0.g10
Contig3955.0.g11,Contig3955.0.g11
Contig3956.0.g13,Contig3956.0.g13
Contig3957.0.g12,Contig3957.0.g12
Contig3958.0.0.g9,Contig3958.0.0.g9
Contig3959.0.1.g8,Contig3959.0.1.g8
Contig396.0.g109,Contig396.0.g109
Contig396.0.g110,Contig396.0.g110
Contig396.1.g77,Contig396.1.g77
Contig3961.0.g40,Contig3961.0.g40
Contig3962.0.g41,Contig3962.0.g41
Contig3963.0.g42,Contig3963.0.g42
Contig3964.0.g33,Contig3964.0.g33
Contig3965.0.g34,Contig3965.0.g34
Contig3966.0.g35,Contig3966.0.g35
Contig3966.0.g36,Contig3966.0.g36
Contig3967.0.g37,Contig3967.0.g37
Contig3967.0.g38,Contig3967.0.g38
Contig3967.0.g39,Contig3967.0.g39
Contig3969.0.g32,Contig3969.0.g32
Contig397.0.g92,Contig397.0.g92
Contig397.1.g78,Contig397.1.g78
Contig3970.0.g96,Contig3970.0.g96
Contig3972.0.g92,Contig3972.0.g92
Contig3972.0.g93,Contig3972.0.g93
Contig3972.0.g94,Contig3972.0.g94
Contig3972.0.g95,Contig3972.0.g95
Contig3973.0.g91,Contig3973.0.g91
Contig3974.0.g100,Contig3974.0.g100
Contig3975.0.g99,Contig3975.0.g99
Contig3977.0.g97,Contig3977.0.g97
Contig3977.0.g98,Contig3977.0.g98
Contig3978.0.g101,Contig3978.0.g101
Contig398.0.g89,Contig398.0.g89
Contig398.1.g79,Contig398.1.g79
Contig398.1.g80,Contig398.1.g80
Contig398.1.g81,Contig398.1.g81
Contig3980.0.g60,Contig3980.0.g60
Contig3980.0.g61,Contig3980.0.g61
Contig3982.0.g58,Contig3982.0.g58
Contig3983.0.g59,Contig3983.0.g59
Contig3984.0.g56,Contig3984.0.g56
Contig3985.0.g57,Contig3985.0.g57
Contig3986.0.g55,Contig3986.0.g55
Contig3988.0.g52,Contig3988.0.g52
Contig3988.0.g53,Contig3988.0.g53
Contig3988.0.g54,Contig3988.0.g54
Contig399.0.g88,Contig399.0.g88
Contig3990.0.g105,Contig3990.0.g105
Contig3991.0.g104,Contig3991.0.g104
Contig3993.0.g106,Contig3993.0.g106
Contig3994.0.g102,Contig3994.0.g102
Contig3997.0.g103,Contig3997.0.g103
Contig3999.0.g99,Contig3999.0.g99
Contig3999.0.g100,Contig3999.0.g100
Contig3999.0.g101,Contig3999.0.g101
Contig4.1.g69,Contig4.1.g69
Contig40.0.g74,Contig40.0.g74
Contig40.1.g128,Contig40.1.g128
Contig400.0.g115,Contig400.0.g115
Contig400.1.g82,Contig400.1.g82
Contig4000.0.g96,Contig4000.0.g96
Contig4001.0.g97,Contig4001.0.g97
Contig4001.0.g98,Contig4001.0.g98
Contig4001.0.g99,Contig4001.0.g99
Contig4002.0.g95,Contig4002.0.g95
Contig4004.0.g102,Contig4004.0.g102
Contig4005.0.g103,Contig4005.0.g103
Contig4006.0.g100,Contig4006.0.g100
Contig4007.0.g101,Contig4007.0.g101
Contig4009.0.g94,Contig4009.0.g94
Contig401.0.g114,Contig401.0.g114
Contig401.1.g83,Contig401.1.g83
Contig401.1.g84,Contig401.1.g84
Contig401.1.g85,Contig401.1.g85
Contig401.1.g86,Contig401.1.g86
Contig4010.0.g85,Contig4010.0.g85
Contig4011.0.g80,Contig4011.0.g80
Contig4011.0.g81,Contig4011.0.g81
Contig4011.0.g82,Contig4011.0.g82
Contig4011.0.g83,Contig4011.0.g83
Contig4011.0.g84,Contig4011.0.g84
Contig4014.0.0.g87,Contig4014.0.0.g87
Contig4015.0.g86,Contig4015.0.g86
Contig4017.0.g88,Contig4017.0.g88
Contig4018.0.g79,Contig4018.0.g79
Contig4019.0.g78,Contig4019.0.g78
Contig402.1.g87,Contig402.1.g87
Contig4021.0.g40,Contig4021.0.g40
Contig4022.0.g41,Contig4022.0.g41
Contig4022.0.g42,Contig4022.0.g42
Contig4023.0.g43,Contig4023.0.g43
Contig4024.0.g37,Contig4024.0.g37
Contig4026.0.g38,Contig4026.0.g38
Contig4027.0.1.g39,Contig4027.0.1.g39
Contig4029.0.g35,Contig4029.0.g35
Contig4029.0.g36,Contig4029.0.g36
Contig403.0.g116,Contig403.0.g116
Contig403.1.g88,Contig403.1.g88
Contig403.1.g89,Contig403.1.g89
Contig4032.0.g62,Contig4032.0.g62
Contig4033.0.g61,Contig4033.0.g61
Contig4035.0.g66,Contig4035.0.g66
Contig4036.0.g65,Contig4036.0.g65
Contig4037.0.g63,Contig4037.0.g63
Contig4037.0.g64,Contig4037.0.g64
Contig4038.0.g68,Contig4038.0.g68
Contig4039.0.g67,Contig4039.0.g67
Contig404.0.g1,Contig404.0.g1
Contig4040.0.g4,Contig4040.0.g4
Contig4041.0.g5,Contig4041.0.g5
Contig4042.0.g2,Contig4042.0.g2
Contig4043.0.g3,Contig4043.0.g3
Contig4044.0.g106,Contig4044.0.g106
Contig4045.0.g1,Contig4045.0.g1
Contig4046.0.g103,Contig4046.0.g103
Contig4046.0.g104,Contig4046.0.g104
Contig4047.0.g105,Contig4047.0.g105
Contig4048.0.0.g6,Contig4048.0.0.g6
Contig4048.0.0.g7,Contig4048.0.0.g7
Contig4048.0.0.g8,Contig4048.0.0.g8
Contig4049.0.g9,Contig4049.0.g9
Contig405.1.g90,Contig405.1.g90
Contig405.1.g91,Contig405.1.g91
Contig4050.0.g88,Contig4050.0.g88
Contig4051.0.g87,Contig4051.0.g87
Contig4052.0.g90,Contig4052.0.g90
Contig4053.0.g89,Contig4053.0.g89
Contig4054.0.g85,Contig4054.0.g85
Contig4055.0.g84,Contig4055.0.g84
Contig4056.0.0.g86,Contig4056.0.0.g86
Contig4059.0.g91,Contig4059.0.g91
Contig406.0.g3,Contig406.0.g3
Contig406.1.g92,Contig406.1.g92
Contig4061.0.g89,Contig4061.0.g89
Contig4061.0.g90,Contig4061.0.g90
Contig4061.0.g91,Contig4061.0.g91
Contig4063.0.0.g92,Contig4063.0.0.g92
Contig4064.0.1.g93,Contig4064.0.1.g93
Contig4064.0.1.g94,Contig4064.0.1.g94
Contig4065.0.1.g95,Contig4065.0.1.g95
Contig4065.0.1.g96,Contig4065.0.1.g96
Contig4066.0.g97,Contig4066.0.g97
Contig4067.0.g98,Contig4067.0.g98
Contig4067.0.g99,Contig4067.0.g99
Contig4068.0.g87,Contig4068.0.g87
Contig4069.0.g88,Contig4069.0.g88
Contig407.0.g2,Contig407.0.g2
Contig407.1.g93,Contig407.1.g93
Contig4070.0.g11,Contig4070.0.g11
Contig4070.0.g12,Contig4070.0.g12
Contig4072.0.0.g10,Contig4072.0.0.g10
Contig4073.0.g9,Contig4073.0.g9
Contig4074.0.g8,Contig4074.0.g8
Contig4075.0.g7,Contig4075.0.g7
Contig4077.0.g4,Contig4077.0.g4
Contig4077.0.g5,Contig4077.0.g5
Contig4078.0.g3,Contig4078.0.g3
Contig4079.0.g1,Contig4079.0.g1
Contig4079.0.g2,Contig4079.0.g2
Contig408.0.g113,Contig408.0.g113
Contig408.1.g94,Contig408.1.g94
Contig4080.0.g26,Contig4080.0.g26
Contig4081.0.g27,Contig4081.0.g27
Contig4082.0.g24,Contig4082.0.g24
Contig4083.0.g25,Contig4083.0.g25
Contig4085.0.g31,Contig4085.0.g31
Contig4086.0.g28,Contig4086.0.g28
Contig4087.0.g29,Contig4087.0.g29
Contig4087.0.g30,Contig4087.0.g30
Contig4088.0.g32,Contig4088.0.g32
Contig4089.0.g33,Contig4089.0.g33
Contig409.1.g95,Contig409.1.g95
Contig4091.0.g68,Contig4091.0.g68
Contig4092.0.g69,Contig4092.0.g69
Contig4092.0.g70,Contig4092.0.g70
Contig4094.0.g72,Contig4094.0.g72
Contig4094.0.g73,Contig4094.0.g73
Contig4094.0.g74,Contig4094.0.g74
Contig4095.0.0.g71,Contig4095.0.0.g71
Contig4099.0.g75,Contig4099.0.g75
Contig41.0.g75,Contig41.0.g75
Contig41.1.g1,Contig41.1.g1
Contig410.1.g96,Contig410.1.g96
Contig4106.0.g101,Contig4106.0.g101
Contig4109.0.g102,Contig4109.0.g102
Contig411.1.g97,Contig411.1.g97
Contig4111.0.g39,Contig4111.0.g39
Contig4111.0.g40,Contig4111.0.g40
Contig4112.0.g41,Contig4112.0.g41
Contig4113.0.g42,Contig4113.0.g42
Contig4114.0.g36,Contig4114.0.g36
Contig4116.0.g37,Contig4116.0.g37
Contig4116.0.g38,Contig4116.0.g38
Contig412.0.g65,Contig412.0.g65
Contig412.1.g98,Contig412.1.g98
Contig4120.0.g44,Contig4120.0.g44
Contig4120.0.g45,Contig4120.0.g45
Contig4121.0.g43,Contig4121.0.g43
Contig4122.0.g48,Contig4122.0.g48
Contig4123.0.0.g46,Contig4123.0.0.g46
Contig4123.0.1.g47,Contig4123.0.1.g47
Contig4124.0.g49,Contig4124.0.g49
Contig4126.0.g52,Contig4126.0.g52
Contig4127.0.g50,Contig4127.0.g50
Contig4127.0.g51,Contig4127.0.g51
Contig4128.0.g40,Contig4128.0.g40
Contig4128.0.g41,Contig4128.0.g41
Contig4128.0.g42,Contig4128.0.g42
Contig4129.0.g39,Contig4129.0.g39
Contig413.1.g99,Contig413.1.g99
Contig413.1.g100,Contig413.1.g100
Contig4131.0.g47,Contig4131.0.g47
Contig4133.0.g46,Contig4133.0.g46
Contig4134.0.1.g50,Contig4134.0.1.g50
Contig4135.0.g51,Contig4135.0.g51
Contig4136.0.g48,Contig4136.0.g48
Contig4137.0.g49,Contig4137.0.g49
Contig4138.0.g37,Contig4138.0.g37
Contig4139.0.g38,Contig4139.0.g38
Contig4139.0.g39,Contig4139.0.g39
Contig4139.0.g40,Contig4139.0.g40
Contig414.0.g68,Contig414.0.g68
Contig414.0.g69,Contig414.0.g69
Contig414.1.g101,Contig414.1.g101
Contig414.1.g102,Contig414.1.g102
Contig414.1.g103,Contig414.1.g103
Contig4140.0.g41,Contig4140.0.g41
Contig4141.0.g40,Contig4141.0.g40
Contig4144.0.g39,Contig4144.0.g39
Contig4149.0.g38,Contig4149.0.g38
Contig415.0.g70,Contig415.0.g70
Contig415.1.g104,Contig415.1.g104
Contig415.1.g105,Contig415.1.g105
Contig4150.0.g46,Contig4150.0.g46
Contig4151.0.g47,Contig4151.0.g47
Contig4153.0.g48,Contig4153.0.g48
Contig4155.0.1.g49,Contig4155.0.1.g49
Contig4157.0.g50,Contig4157.0.g50
Contig4159.0.g45,Contig4159.0.g45
Contig416.0.g66,Contig416.0.g66
Contig416.1.g106,Contig416.1.g106
Contig4160.0.g4,Contig4160.0.g4
Contig4161.0.g3,Contig4161.0.g3
Contig4162.0.g6,Contig4162.0.g6
Contig4162.0.g7,Contig4162.0.g7
Contig4163.0.g5,Contig4163.0.g5
Contig4164.0.g1,Contig4164.0.g1
Contig4166.0.g2,Contig4166.0.g2
Contig417.0.g67,Contig417.0.g67
Contig417.1.g107,Contig417.1.g107
Contig4170.0.g118,Contig4170.0.g118
Contig4171.0.g1,Contig4171.0.g1
Contig4174.0.g116,Contig4174.0.g116
Contig4174.0.g117,Contig4174.0.g117
Contig4177.0.g115,Contig4177.0.g115
Contig4179.0.g2,Contig4179.0.g2
Contig418.0.g63,Contig418.0.g63
Contig418.1.g108,Contig418.1.g108
Contig4180.0.g10,Contig4180.0.g10
Contig4182.0.g9,Contig4182.0.g9
Contig4183.0.g8,Contig4183.0.g8
Contig4184.0.0.g11,Contig4184.0.0.g11
Contig4189.0.g7,Contig4189.0.g7
Contig419.0.g64,Contig419.0.g64
Contig419.1.g109,Contig419.1.g109
Contig4190.0.g42,Contig4190.0.g42
Contig4192.0.g43,Contig4192.0.g43
Contig4192.0.g44,Contig4192.0.g44
Contig4193.0.g45,Contig4193.0.g45
Contig4196.0.g40,Contig4196.0.g40
Contig4197.0.g41,Contig4197.0.g41
Contig4198.0.1.g46,Contig4198.0.1.g46
Contig4199.0.g47,Contig4199.0.g47
Contig4199.0.g48,Contig4199.0.g48
Contig42.1.g2,Contig42.1.g2
Contig420.0.g39,Contig420.0.g39
Contig420.1.g110,Contig420.1.g110
Contig4202.0.g20,Contig4202.0.g20
Contig4203.0.g21,Contig4203.0.g21
Contig4204.0.g22,Contig4204.0.g22
Contig4205.0.g23,Contig4205.0.g23
Contig4207.0.g24,Contig4207.0.g24
Contig4207.0.g25,Contig4207.0.g25
Contig4209.0.g19,Contig4209.0.g19
Contig421.0.g38,Contig421.0.g38
Contig421.1.g111,Contig421.1.g111
Contig4210.0.g90,Contig4210.0.g90
Contig4211.0.g89,Contig4211.0.g89
Contig4212.0.g88,Contig4212.0.g88
Contig4213.0.g87,Contig4213.0.g87
Contig4215.0.g86,Contig4215.0.g86
Contig4216.0.g85,Contig4216.0.g85
Contig4217.0.g84,Contig4217.0.g84
Contig4218.0.g83,Contig4218.0.g83
Contig4219.0.g82,Contig4219.0.g82
Contig422.0.g37,Contig422.0.g37
Contig422.1.g112,Contig422.1.g112
Contig4220.0.g51,Contig4220.0.g51
Contig4223.0.g50,Contig4223.0.g50
Contig4225.0.0.g49,Contig4225.0.0.g49
Contig4226.0.g48,Contig4226.0.g48
Contig423.1.g113,Contig423.1.g113
Contig423.1.g114,Contig423.1.g114
Contig4230.0.g80,Contig4230.0.g80
Contig4232.0.g83,Contig4232.0.g83
Contig4233.0.g81,Contig4233.0.g81
Contig4233.0.g82,Contig4233.0.g82
Contig4234.0.g78,Contig4234.0.g78
Contig4235.0.g77,Contig4235.0.g77
Contig4236.0.g79,Contig4236.0.g79
Contig4239.0.g84,Contig4239.0.g84
Contig424.1.g115,Contig424.1.g115
Contig4240.0.g43,Contig4240.0.g43
Contig4241.0.g44,Contig4241.0.g44
Contig4244.0.g39,Contig4244.0.g39
Contig4245.0.g40,Contig4245.0.g40
Contig4246.0.g41,Contig4246.0.g41
Contig4246.0.g42,Contig4246.0.g42
Contig4248.0.g37,Contig4248.0.g37
Contig4249.0.g38,Contig4249.0.g38
Contig425.1.g116,Contig425.1.g116
